name,goals,goals per match,headed goals,goals with right foot,goals with left foot,penalties scored,freekicks scored,shots,shots on target,shooting accuracy ,hit woodwork,big chances missed,assists,passes,passes per match,big chances created,crosses,cross accuracy,through balls,accurate long balls,yellow cards,red cards,fouls,offsides,tackles,tackle success,blocked shots,interceptions,clearances,headed clearance,recoveries,duels won,duels lost,successful 50/50,aerial battles won,aerial battles lost,errors leading to goal
 Daniel Amartey,1.0,0.04,1.0,0.0,0.0,0.0,0.0,14.0,5.0,0.36,0.0,0.0,1.0,782.0,32.58,0.0,3.0,0.33,0.0,38.0,3.0,0.0,30.0,0.0,41.0,0.61,3.0,25.0,33.0,18.0,153.0,85.0,104.0,2.0,33.0,32.0,0.0
 Sofiane Boufal,1.0,0.04,0.0,0.0,1.0,0.0,0.0,25.0,7.0,0.28,0.0,0.0,0.0,508.0,21.17,3.0,34.0,0.15,2.0,17.0,5.0,0.0,25.0,1.0,38.0,0.66,8.0,5.0,3.0,1.0,86.0,143.0,157.0,73.0,10.0,13.0,0.0
 Tom Davies,2.0,0.08,0.0,1.0,1.0,0.0,0.0,14.0,5.0,0.36,1.0,1.0,3.0,783.0,32.63,3.0,11.0,0.0,5.0,32.0,4.0,0.0,25.0,4.0,36.0,0.72,6.0,18.0,10.0,5.0,94.0,97.0,122.0,15.0,10.0,26.0,0.0
 Jordan Henderson,1.0,0.04,0.0,1.0,0.0,0.0,0.0,17.0,4.0,0.24,0.0,1.0,4.0,2057.0,85.71,3.0,65.0,0.25,5.0,165.0,8.0,0.0,28.0,0.0,88.0,0.73,4.0,39.0,40.0,19.0,212.0,135.0,106.0,5.0,26.0,23.0,0.0
 Lucas Leiva,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.13,0.0,1.0,3.0,887.0,36.96,1.0,5.0,0.4,3.0,60.0,4.0,0.0,18.0,0.0,37.0,0.65,2.0,36.0,56.0,33.0,75.0,103.0,79.0,3.0,52.0,38.0,1.0
 Henrikh Mkhitaryan,4.0,0.17,0.0,3.0,1.0,0.0,0.0,33.0,16.0,0.48,1.0,2.0,1.0,775.0,32.29,6.0,48.0,0.19,11.0,31.0,1.0,0.0,19.0,8.0,23.0,0.7,7.0,22.0,12.0,4.0,99.0,88.0,130.0,29.0,10.0,24.0,0.0
 Jesús Navas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.25,1.0,0.0,0.0,582.0,24.25,3.0,92.0,0.17,2.0,27.0,2.0,0.0,6.0,3.0,19.0,0.95,2.0,22.0,13.0,1.0,60.0,54.0,44.0,15.0,9.0,16.0,0.0
 Gastón Ramírez,2.0,0.08,1.0,1.0,0.0,0.0,0.0,32.0,9.0,0.28,3.0,2.0,3.0,625.0,26.04,2.0,81.0,0.3,9.0,29.0,8.0,1.0,36.0,1.0,46.0,0.8,9.0,15.0,11.0,7.0,137.0,138.0,189.0,49.0,15.0,36.0,0.0
 Michael Carrick,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1263.0,54.91,0.0,4.0,0.0,4.0,79.0,2.0,0.0,5.0,0.0,26.0,0.65,3.0,41.0,37.0,18.0,107.0,61.0,38.0,7.0,10.0,8.0,0.0
 Ki Sung-yueng,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.11,0.0,0.0,1.0,687.0,29.87,0.0,9.0,0.33,0.0,51.0,3.0,0.0,18.0,1.0,25.0,0.72,2.0,21.0,19.0,6.0,91.0,59.0,51.0,7.0,7.0,6.0,0.0
 Andy King,1.0,0.04,0.0,1.0,0.0,0.0,0.0,14.0,7.0,0.5,0.0,0.0,0.0,644.0,28.0,0.0,14.0,0.14,1.0,33.0,4.0,0.0,18.0,1.0,38.0,0.76,2.0,27.0,32.0,21.0,90.0,84.0,68.0,4.0,25.0,20.0,0.0
 Aaron Ramsey,1.0,0.04,0.0,1.0,0.0,0.0,0.0,42.0,12.0,0.29,0.0,2.0,4.0,920.0,40.0,7.0,19.0,0.11,3.0,26.0,3.0,0.0,15.0,2.0,21.0,0.48,13.0,11.0,14.0,3.0,93.0,68.0,77.0,20.0,7.0,10.0,0.0
 Pierre-Emile Højbjerg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,4.0,0.14,2.0,1.0,0.0,1001.0,45.5,0.0,20.0,0.4,4.0,47.0,2.0,0.0,19.0,0.0,44.0,0.7,9.0,33.0,25.0,15.0,147.0,104.0,97.0,15.0,17.0,12.0,0.0
 Pedro Obiang,1.0,0.05,0.0,1.0,0.0,0.0,0.0,9.0,2.0,0.22,1.0,0.0,1.0,911.0,41.41,1.0,8.0,0.0,5.0,68.0,7.0,0.0,27.0,0.0,61.0,0.89,2.0,33.0,29.0,18.0,135.0,143.0,99.0,21.0,22.0,24.0,1.0
 Andrew Surman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.25,0.0,0.0,1.0,1318.0,59.91,0.0,6.0,0.33,5.0,105.0,1.0,1.0,17.0,0.0,15.0,0.53,2.0,43.0,38.0,22.0,128.0,58.0,75.0,12.0,17.0,29.0,0.0
 Steven Defour,1.0,0.05,0.0,1.0,0.0,0.0,0.0,8.0,6.0,0.75,0.0,1.0,3.0,518.0,24.67,0.0,68.0,0.34,1.0,44.0,1.0,0.0,14.0,2.0,19.0,0.79,2.0,32.0,11.0,1.0,91.0,42.0,56.0,14.0,1.0,10.0,0.0
 Sofiane Feghouli,3.0,0.14,0.0,2.0,1.0,0.0,0.0,20.0,7.0,0.35,0.0,0.0,3.0,376.0,17.9,2.0,64.0,0.28,3.0,26.0,1.0,1.0,11.0,1.0,18.0,0.67,6.0,14.0,8.0,3.0,62.0,63.0,61.0,18.0,9.0,20.0,0.0
 Wahbi Khazri,1.0,0.05,0.0,1.0,0.0,0.0,0.0,23.0,10.0,0.43,0.0,1.0,0.0,318.0,15.14,2.0,67.0,0.21,4.0,29.0,6.0,0.0,20.0,7.0,10.0,0.8,5.0,8.0,2.0,0.0,53.0,43.0,77.0,13.0,4.0,9.0,0.0
 Sebastian Larsson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,3.0,0.19,0.0,0.0,1.0,642.0,30.57,2.0,71.0,0.31,2.0,50.0,4.0,1.0,30.0,0.0,37.0,0.7,6.0,13.0,32.0,12.0,110.0,62.0,81.0,3.0,14.0,13.0,0.0
 Dean Marney,1.0,0.05,0.0,1.0,0.0,0.0,0.0,12.0,3.0,0.25,0.0,0.0,2.0,728.0,34.67,1.0,7.0,0.14,1.0,70.0,7.0,0.0,35.0,0.0,36.0,0.69,2.0,27.0,29.0,13.0,86.0,70.0,88.0,3.0,12.0,13.0,0.0
 Marc Pugh,2.0,0.1,0.0,2.0,0.0,0.0,0.0,18.0,6.0,0.33,0.0,2.0,2.0,497.0,23.67,2.0,40.0,0.1,2.0,15.0,1.0,0.0,7.0,1.0,22.0,0.59,5.0,12.0,21.0,10.0,55.0,94.0,90.0,31.0,21.0,17.0,0.0
 Junior Stanislas,7.0,0.33,0.0,6.0,1.0,2.0,0.0,42.0,18.0,0.43,3.0,1.0,5.0,615.0,29.29,6.0,70.0,0.19,7.0,21.0,1.0,0.0,8.0,5.0,14.0,0.57,12.0,8.0,14.0,5.0,82.0,49.0,83.0,13.0,15.0,34.0,0.0
 Harry Winks,1.0,0.05,0.0,1.0,0.0,0.0,0.0,6.0,2.0,0.33,0.0,0.0,1.0,366.0,17.43,1.0,7.0,0.0,1.0,26.0,1.0,0.0,10.0,0.0,10.0,0.8,2.0,5.0,6.0,1.0,36.0,32.0,27.0,11.0,1.0,4.0,0.0
 Johann Gudmundsson,1.0,0.05,0.0,0.0,1.0,0.0,0.0,17.0,8.0,0.47,2.0,0.0,2.0,296.0,14.8,1.0,72.0,0.31,1.0,14.0,1.0,0.0,4.0,1.0,20.0,0.85,4.0,18.0,20.0,6.0,59.0,48.0,53.0,6.0,13.0,19.0,0.0
 Abdoulaye Doucouré,1.0,0.05,0.0,1.0,0.0,0.0,0.0,22.0,8.0,0.36,0.0,1.0,0.0,833.0,41.65,0.0,5.0,0.2,0.0,24.0,4.0,0.0,12.0,0.0,17.0,0.76,7.0,21.0,22.0,6.0,142.0,50.0,72.0,14.0,14.0,21.0,0.0
 David Meyler,1.0,0.05,0.0,1.0,0.0,0.0,0.0,8.0,3.0,0.38,1.0,0.0,0.0,512.0,25.6,1.0,15.0,0.27,1.0,24.0,2.0,0.0,9.0,1.0,27.0,0.7,2.0,20.0,22.0,9.0,57.0,55.0,58.0,3.0,10.0,19.0,0.0
 Jack Rodwell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,5.0,0.26,0.0,1.0,1.0,570.0,28.5,1.0,8.0,0.0,3.0,28.0,4.0,0.0,23.0,1.0,38.0,0.74,7.0,19.0,51.0,25.0,86.0,90.0,69.0,9.0,32.0,24.0,0.0
 Tom Carroll,1.0,0.06,0.0,0.0,1.0,0.0,0.0,9.0,2.0,0.22,1.0,0.0,2.0,796.0,44.22,1.0,38.0,0.32,0.0,55.0,1.0,0.0,13.0,0.0,30.0,0.77,3.0,20.0,8.0,2.0,81.0,56.0,70.0,12.0,5.0,10.0,0.0
 Joe Ledley,1.0,0.06,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.33,0.0,0.0,0.0,563.0,31.28,0.0,7.0,0.14,1.0,19.0,1.0,0.0,7.0,0.0,25.0,0.6,1.0,28.0,26.0,10.0,45.0,52.0,48.0,5.0,12.0,18.0,2.0
 Dimitri Payet,2.0,0.11,0.0,2.0,0.0,0.0,1.0,55.0,15.0,0.27,3.0,2.0,6.0,763.0,42.39,6.0,156.0,0.32,8.0,44.0,2.0,0.0,7.0,0.0,9.0,0.78,20.0,5.0,5.0,0.0,85.0,93.0,88.0,47.0,3.0,7.0,0.0
 Adlène Guédioura,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,3.0,0.2,0.0,0.0,1.0,393.0,23.12,1.0,30.0,0.27,3.0,30.0,2.0,0.0,20.0,1.0,22.0,0.86,5.0,9.0,10.0,4.0,64.0,65.0,65.0,15.0,19.0,10.0,0.0
 Wilfred Ndidi,2.0,0.12,0.0,2.0,0.0,0.0,0.0,31.0,6.0,0.19,0.0,1.0,1.0,689.0,40.53,1.0,3.0,0.0,0.0,28.0,0.0,0.0,27.0,1.0,68.0,0.59,9.0,36.0,55.0,29.0,117.0,150.0,146.0,13.0,59.0,77.0,0.0
 Morgan Schneiderlin,1.0,0.06,0.0,1.0,0.0,0.0,0.0,8.0,3.0,0.38,0.0,0.0,0.0,866.0,50.94,0.0,1.0,1.0,0.0,69.0,2.0,0.0,21.0,0.0,26.0,0.73,1.0,31.0,28.0,13.0,89.0,60.0,78.0,9.0,18.0,28.0,1.0
 Ramadan Sobhi,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,0.25,1.0,1.0,1.0,299.0,17.59,2.0,7.0,0.14,1.0,4.0,2.0,0.0,10.0,3.0,22.0,0.86,0.0,8.0,0.0,0.0,62.0,60.0,73.0,26.0,3.0,8.0,0.0
 Leon Britton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,727.0,45.44,0.0,0.0,0.0,0.0,20.0,3.0,0.0,6.0,0.0,23.0,0.57,0.0,19.0,18.0,6.0,90.0,44.0,39.0,5.0,7.0,2.0,0.0
 Jordy Clasie,1.0,0.06,0.0,1.0,0.0,0.0,0.0,12.0,4.0,0.33,0.0,0.0,1.0,623.0,38.94,0.0,9.0,0.22,0.0,34.0,3.0,0.0,14.0,0.0,18.0,0.56,3.0,14.0,9.0,2.0,66.0,31.0,55.0,1.0,6.0,16.0,0.0
 Ryan Mason,1.0,0.06,0.0,1.0,0.0,0.0,0.0,17.0,4.0,0.24,0.0,0.0,0.0,378.0,23.63,0.0,25.0,0.2,1.0,17.0,4.0,0.0,9.0,0.0,13.0,0.69,4.0,14.0,10.0,1.0,55.0,35.0,48.0,3.0,4.0,13.0,0.0
 Kamil Grosicki,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,7.0,0.29,1.0,1.0,4.0,251.0,16.73,5.0,84.0,0.2,0.0,1.0,1.0,0.0,12.0,6.0,4.0,1.0,4.0,8.0,6.0,3.0,36.0,21.0,59.0,13.0,1.0,11.0,0.0
 Markus Henriksen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,182.0,12.13,0.0,12.0,0.08,1.0,6.0,1.0,0.0,15.0,1.0,14.0,0.57,2.0,5.0,13.0,5.0,27.0,33.0,40.0,2.0,7.0,14.0,0.0
 Lee Chung-yong,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.5,0.0,0.0,1.0,199.0,13.27,2.0,14.0,0.43,0.0,12.0,0.0,0.0,5.0,0.0,15.0,0.8,0.0,4.0,2.0,1.0,29.0,37.0,33.0,6.0,5.0,10.0,0.0
 Alfred N'Diaye,1.0,0.07,0.0,1.0,0.0,0.0,0.0,10.0,3.0,0.3,1.0,2.0,0.0,563.0,37.53,0.0,6.0,0.33,2.0,28.0,7.0,0.0,34.0,1.0,37.0,0.95,3.0,20.0,16.0,8.0,85.0,68.0,104.0,8.0,14.0,25.0,0.0
 Steven Pienaar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.5,0.0,1.0,0.0,384.0,25.6,0.0,12.0,0.17,3.0,15.0,5.0,1.0,16.0,0.0,19.0,0.79,1.0,15.0,9.0,2.0,54.0,55.0,59.0,6.0,4.0,15.0,0.0
 Fernando,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,370.0,24.67,0.0,0.0,0.0,0.0,17.0,3.0,0.0,11.0,0.0,21.0,0.67,1.0,14.0,32.0,22.0,32.0,47.0,38.0,1.0,18.0,16.0,0.0
 Joey Barton,1.0,0.07,0.0,1.0,0.0,0.0,1.0,12.0,3.0,0.25,0.0,0.0,0.0,576.0,41.14,1.0,9.0,0.33,3.0,50.0,4.0,0.0,20.0,0.0,43.0,0.72,5.0,20.0,19.0,10.0,92.0,95.0,83.0,6.0,29.0,21.0,0.0
 Robbie Brady,1.0,0.07,0.0,0.0,1.0,0.0,1.0,19.0,3.0,0.16,1.0,0.0,2.0,222.0,15.86,2.0,62.0,0.34,0.0,20.0,1.0,0.0,8.0,0.0,21.0,0.76,5.0,11.0,7.0,4.0,50.0,51.0,50.0,7.0,9.0,7.0,0.0
 Mohamed Elneny,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,2.0,0.13,0.0,0.0,1.0,616.0,44.0,0.0,8.0,0.25,0.0,21.0,1.0,0.0,10.0,0.0,22.0,0.59,5.0,8.0,5.0,2.0,41.0,35.0,28.0,3.0,5.0,5.0,0.0
 Luka Milivojevic,2.0,0.14,0.0,2.0,0.0,2.0,0.0,14.0,4.0,0.29,0.0,0.0,0.0,490.0,35.0,1.0,6.0,0.33,1.0,38.0,4.0,0.0,27.0,0.0,29.0,0.59,4.0,39.0,24.0,14.0,86.0,78.0,77.0,7.0,27.0,24.0,1.0
 Grant Leadbitter,1.0,0.08,0.0,1.0,0.0,0.0,0.0,13.0,3.0,0.23,0.0,0.0,0.0,340.0,26.15,0.0,17.0,0.24,1.0,27.0,1.0,0.0,8.0,0.0,14.0,0.64,4.0,10.0,6.0,2.0,44.0,29.0,41.0,4.0,4.0,13.0,0.0
 Sam McQueen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,301.0,23.15,1.0,37.0,0.11,0.0,11.0,0.0,0.0,3.0,0.0,16.0,0.75,0.0,15.0,25.0,12.0,53.0,40.0,28.0,0.0,21.0,11.0,0.0
 Jefferson Montero,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.25,0.0,0.0,1.0,94.0,7.23,2.0,38.0,0.24,0.0,2.0,0.0,0.0,1.0,2.0,7.0,0.71,3.0,1.0,2.0,2.0,19.0,38.0,35.0,21.0,1.0,3.0,0.0
 Luciano Narsingh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,123.0,9.46,1.0,27.0,0.15,0.0,1.0,0.0,0.0,3.0,1.0,3.0,0.0,1.0,3.0,1.0,0.0,17.0,27.0,44.0,12.0,3.0,14.0,0.0
 Roberto Pereyra,2.0,0.15,0.0,1.0,1.0,0.0,0.0,9.0,4.0,0.44,1.0,2.0,2.0,420.0,32.31,3.0,32.0,0.34,0.0,21.0,2.0,1.0,8.0,2.0,8.0,0.75,1.0,8.0,3.0,1.0,81.0,40.0,57.0,12.0,2.0,5.0,0.0
 Ibrahim Afellay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.17,0.0,1.0,0.0,189.0,15.75,1.0,15.0,0.13,1.0,4.0,0.0,0.0,3.0,2.0,3.0,0.67,2.0,4.0,1.0,0.0,35.0,20.0,24.0,9.0,1.0,4.0,0.0
 Darron Gibson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,387.0,32.25,0.0,11.0,0.0,1.0,35.0,4.0,0.0,12.0,0.0,13.0,0.85,1.0,14.0,18.0,10.0,58.0,24.0,28.0,4.0,7.0,4.0,0.0
 Giannelli Imbula,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,384.0,32.0,0.0,8.0,0.25,2.0,9.0,1.0,0.0,3.0,0.0,11.0,0.64,1.0,4.0,9.0,4.0,46.0,50.0,44.0,21.0,6.0,8.0,0.0
 Lazar Markovic,2.0,0.17,1.0,2.0,0.0,0.0,0.0,12.0,5.0,0.42,2.0,1.0,0.0,334.0,27.83,0.0,18.0,0.33,3.0,8.0,4.0,0.0,17.0,2.0,18.0,0.61,2.0,14.0,8.0,5.0,66.0,64.0,86.0,21.0,7.0,11.0,0.0
 James McCarthy,1.0,0.08,0.0,1.0,0.0,0.0,0.0,6.0,3.0,0.5,0.0,0.0,1.0,247.0,20.58,0.0,4.0,0.25,0.0,19.0,2.0,0.0,10.0,0.0,19.0,0.53,2.0,10.0,8.0,3.0,23.0,42.0,29.0,5.0,11.0,5.0,0.0
 Jay Fulton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,323.0,29.36,0.0,5.0,0.0,1.0,14.0,2.0,0.0,11.0,0.0,31.0,0.61,2.0,7.0,15.0,6.0,46.0,57.0,53.0,1.0,16.0,22.0,0.0
 Evandro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,279.0,25.36,1.0,17.0,0.35,1.0,8.0,1.0,0.0,14.0,0.0,17.0,0.88,0.0,4.0,1.0,1.0,51.0,46.0,49.0,4.0,5.0,11.0,0.0
 Aaron Lennon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,134.0,12.18,1.0,11.0,0.18,0.0,3.0,0.0,0.0,1.0,0.0,13.0,0.92,3.0,3.0,9.0,1.0,25.0,19.0,17.0,3.0,0.0,5.0,0.0
 Nathaniel Chalobah,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,103.0,10.3,1.0,0.0,0.0,1.0,7.0,2.0,0.0,2.0,0.0,5.0,0.8,0.0,2.0,4.0,2.0,12.0,11.0,10.0,1.0,4.0,1.0,0.0
 Mathieu Flamini,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,112.0,11.2,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,2.0,0.5,0.0,5.0,7.0,2.0,13.0,3.0,3.0,0.0,1.0,0.0,0.0
 Ilkay Gündogan,3.0,0.3,0.0,1.0,2.0,0.0,0.0,16.0,4.0,0.25,0.0,0.0,1.0,505.0,50.5,1.0,7.0,0.14,6.0,10.0,0.0,0.0,2.0,0.0,10.0,0.7,6.0,9.0,4.0,2.0,47.0,32.0,29.0,11.0,2.0,5.0,0.0
 Oscar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,0.17,0.0,0.0,1.0,246.0,27.33,1.0,15.0,0.27,1.0,24.0,1.0,0.0,5.0,0.0,22.0,0.73,6.0,5.0,6.0,2.0,22.0,31.0,40.0,1.0,3.0,7.0,0.0
 Craig Gardner,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,61.0,6.78,2.0,12.0,0.67,0.0,4.0,1.0,0.0,8.0,0.0,4.0,0.75,1.0,1.0,2.0,1.0,14.0,8.0,21.0,1.0,1.0,5.0,0.0
 Erik Lamela,1.0,0.11,1.0,0.0,0.0,0.0,0.0,18.0,7.0,0.39,2.0,1.0,1.0,305.0,33.89,1.0,26.0,0.38,0.0,11.0,1.0,0.0,13.0,1.0,13.0,0.85,6.0,5.0,1.0,0.0,32.0,41.0,60.0,15.0,3.0,6.0,0.0
 Shaun Maloney,1.0,0.11,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.33,0.0,0.0,2.0,111.0,12.33,1.0,12.0,0.33,0.0,2.0,0.0,0.0,3.0,0.0,8.0,0.75,1.0,0.0,2.0,2.0,9.0,22.0,13.0,6.0,1.0,1.0,0.0
 Paddy McNair,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,116.0,12.89,0.0,6.0,0.33,0.0,8.0,0.0,0.0,5.0,0.0,9.0,0.67,0.0,3.0,4.0,0.0,20.0,24.0,26.0,1.0,11.0,9.0,0.0
 Ashley Westwood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,257.0,28.56,0.0,2.0,0.0,0.0,13.0,3.0,0.0,8.0,0.0,7.0,0.57,0.0,6.0,12.0,0.0,40.0,13.0,22.0,0.0,5.0,4.0,0.0
 Lee Cattermole,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.25,0.0,0.0,0.0,281.0,35.13,0.0,1.0,0.0,3.0,43.0,4.0,0.0,14.0,0.0,13.0,0.69,0.0,20.0,9.0,6.0,25.0,32.0,44.0,3.0,7.0,6.0,0.0
 Santi Cazorla,2.0,0.25,0.0,2.0,0.0,2.0,0.0,8.0,4.0,0.5,0.0,0.0,2.0,561.0,70.13,1.0,39.0,0.23,4.0,20.0,2.0,0.0,4.0,1.0,10.0,0.2,2.0,7.0,3.0,1.0,44.0,21.0,32.0,9.0,0.0,5.0,0.0
 Nathan Dyer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.33,0.0,0.0,1.0,102.0,12.75,0.0,6.0,0.33,0.0,1.0,0.0,0.0,4.0,0.0,3.0,0.67,1.0,3.0,1.0,1.0,16.0,16.0,20.0,5.0,1.0,2.0,0.0
 Sam Field,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,105.0,13.13,0.0,7.0,0.29,0.0,4.0,2.0,0.0,5.0,0.0,5.0,1.0,0.0,4.0,1.0,1.0,25.0,11.0,14.0,1.0,3.0,3.0,0.0
 Georges-Kévin Nkoudou,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.5,0.0,0.0,0.0,30.0,3.75,0.0,7.0,0.14,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,10.0,9.0,7.0,0.0,0.0,0.0
 Fabian Delph,1.0,0.14,0.0,0.0,1.0,0.0,0.0,6.0,2.0,0.33,0.0,0.0,0.0,225.0,32.14,1.0,1.0,0.0,0.0,3.0,1.0,0.0,6.0,0.0,7.0,0.43,1.0,7.0,4.0,1.0,17.0,18.0,15.0,2.0,4.0,3.0,0.0
 Bakary Sako,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.25,0.0,0.0,0.0,42.0,6.0,0.0,16.0,0.25,0.0,2.0,0.0,0.0,2.0,1.0,6.0,1.0,2.0,0.0,0.0,0.0,11.0,16.0,10.0,2.0,3.0,2.0,0.0
 Josh Sims,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.6,0.0,1.0,1.0,81.0,11.57,1.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,14.0,17.0,17.0,9.0,2.0,7.0,0.0
 Lewis Cook,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.4,0.0,0.0,2.0,279.0,46.5,1.0,2.0,0.0,1.0,28.0,1.0,0.0,2.0,0.0,10.0,0.8,1.0,7.0,2.0,0.0,32.0,16.0,31.0,2.0,1.0,11.0,0.0
 Ruben Loftus-Cheek,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,25.0,4.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,7.0,3.0,5.0,1.0,1.0,0.0,0.0
 Marko Grujic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.5,0.0,0.0,0.0,33.0,6.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,4.0,2.0,5.0,1.0,0.0
 George Honeyman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.5,0.0,1.0,0.0,108.0,21.6,0.0,9.0,0.11,0.0,2.0,1.0,0.0,4.0,2.0,9.0,1.0,0.0,4.0,1.0,0.0,13.0,24.0,15.0,6.0,1.0,1.0,0.0
 Michael Kightly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,28.0,5.6,0.0,13.0,0.08,0.0,1.0,0.0,0.0,2.0,0.0,4.0,1.0,0.0,0.0,2.0,0.0,6.0,7.0,8.0,0.0,1.0,2.0,0.0
 Josh Onomah,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,19.0,3.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,2.0,0.0,1.0,6.0,4.0,1.0,2.0,0.0,0.0
 Gökhan Töre,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,56.0,11.2,1.0,13.0,0.31,1.0,1.0,0.0,0.0,4.0,1.0,4.0,0.75,1.0,0.0,0.0,0.0,7.0,8.0,21.0,3.0,0.0,4.0,0.0
 Aleix García,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,24.25,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,0.67,0.0,4.0,0.0,0.0,8.0,8.0,2.0,0.0,1.0,0.0,0.0
 Nampalys Mendy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,23.75,0.0,1.0,0.0,0.0,4.0,1.0,0.0,4.0,0.0,2.0,0.5,0.0,5.0,2.0,1.0,12.0,18.0,17.0,4.0,4.0,4.0,0.0
 Jordon Mutch,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,10.25,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,7.0,5.0,1.0,0.0,3.0,0.0,0.0
